region,metric,period,value
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 35,54.71135166
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 36,27.36211903
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 37,32.7321714
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 38,41.19218421
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 39,46.68908861
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 40,32.46822821
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 41,31.63716753
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 42,36.45273158
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 43,37.71841039
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 44,26.02437403
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 45,25.97717662
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 46,32.4083039
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 47,38.36974935
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 48,36.32775455
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 49,34.05465867
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 5,33.87055589
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 50,46.40106364
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 51,51.20065065
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 52,51.41205974
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 53,55.27391184
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 54,45.96209221
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 55,45.04102727
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 56,44.174731
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 57,40.65799738
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 58,38.11415847
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 59,36.70210924
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 6,43.22352276
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 60,26.32876648
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 61,26.98508416
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 62,34.58974896
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 63,39.13436747
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 64,32.82266893
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 7,41.06119306
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 8,23.52011003
North America,        U.S. Electricity Spot NP15 ($/mwh),Unnamed: 9,39.5781485
North America,    - (.175 * Scrap Price),Unnamed: 10,67.921875
North America,    - (.175 * Scrap Price),Unnamed: 11,66.5
North America,    - (.175 * Scrap Price),Unnamed: 12,70.45117188
North America,    - (.175 * Scrap Price),Unnamed: 13,82.4899194
North America,    - (.175 * Scrap Price),Unnamed: 14,73.25390625
North America,    - (.175 * Scrap Price),Unnamed: 15,78.75
North America,    - (.175 * Scrap Price),Unnamed: 16,92.42540318
North America,    - (.175 * Scrap Price),Unnamed: 17,78.4765625
North America,    - (.175 * Scrap Price),Unnamed: 18,63.66737282
North America,    - (.175 * Scrap Price),Unnamed: 19,80.34960938
North America,    - (.175 * Scrap Price),Unnamed: 20,119.2681451
North America,    - (.175 * Scrap Price),Unnamed: 21,97.41666672
North America,    - (.175 * Scrap Price),Unnamed: 22,102.1666667
North America,    - (.175 * Scrap Price),Unnamed: 23,109.7304688
North America,    - (.175 * Scrap Price),Unnamed: 24,99.15725802
North America,    - (.175 * Scrap Price),Unnamed: 25,86.6967213
North America,    - (.175 * Scrap Price),Unnamed: 26,53.69057382
North America,    - (.175 * Scrap Price),Unnamed: 27,48.31640625
North America,    - (.175 * Scrap Price),Unnamed: 28,50.81944438
North America,    - (.175 * Scrap Price),Unnamed: 29,49.32459683
North America,    - (.175 * Scrap Price),Unnamed: 30,41.87695313
North America,    - (.175 * Scrap Price),Unnamed: 31,48.74023438
North America,    - (.175 * Scrap Price),Unnamed: 32,57.11111105
North America,    - (.175 * Scrap Price),Unnamed: 33,64.17727278
North America,    - (.175 * Scrap Price),Unnamed: 34,69.3636363
North America,    - (.175 * Scrap Price),Unnamed: 35,69.75271748
North America,    - (.175 * Scrap Price),Unnamed: 36,68.08173085
North America,    - (.175 * Scrap Price),Unnamed: 37,65.3850806
North America,    - (.175 * Scrap Price),Unnamed: 38,60.58262718
North America,    - (.175 * Scrap Price),Unnamed: 39,64.65885423
North America,    - (.175 * Scrap Price),Unnamed: 40,62.7613637
North America,    - (.175 * Scrap Price),Unnamed: 41,56.46484375
North America,    - (.175 * Scrap Price),Unnamed: 42,40.41313552
North America,    - (.175 * Scrap Price),Unnamed: 43,46.03073772
North America,    - (.175 * Scrap Price),Unnamed: 44,43.97580653
North America,    - (.175 * Scrap Price),Unnamed: 45,31.325
North America,    - (.175 * Scrap Price),Unnamed: 46,32.90573773
North America,    - (.175 * Scrap Price),Unnamed: 47,45.28125
North America,    - (.175 * Scrap Price),Unnamed: 48,45.4461539
North America,    - (.175 * Scrap Price),Unnamed: 49,53.7138889
North America,    - (.175 * Scrap Price),Unnamed: 5,70.23026308
North America,    - (.175 * Scrap Price),Unnamed: 50,66.15
North America,    - (.175 * Scrap Price),Unnamed: 51,69.475
North America,    - (.175 * Scrap Price),Unnamed: 52,69.7046875
North America,    - (.175 * Scrap Price),Unnamed: 53,73.07661287
North America,    - (.175 * Scrap Price),Unnamed: 54,72.66538457
North America,    - (.175 * Scrap Price),Unnamed: 55,70.84848488
North America,    - (.175 * Scrap Price),Unnamed: 56,68.7211539
North America,    - (.175 * Scrap Price),Unnamed: 57,68.73611115
North America,    - (.175 * Scrap Price),Unnamed: 58,65.89147722
North America,    - (.175 * Scrap Price),Unnamed: 6,67.41666662
North America,    - (.175 * Scrap Price),Unnamed: 7,73.40429688
North America,    - (.175 * Scrap Price),Unnamed: 8,77.13888893
North America,    - (.175 * Scrap Price),Unnamed: 9,73.33958328
North America,    - (.65 * electricity price),Unnamed: 10,31.98121875
North America,    - (.65 * electricity price),Unnamed: 11,29.19868705
North America,    - (.65 * electricity price),Unnamed: 12,13.8322717
North America,    - (.65 * electricity price),Unnamed: 13,33.05792815
North America,    - (.65 * electricity price),Unnamed: 14,40.87184855
North America,    - (.65 * electricity price),Unnamed: 15,38.7712767
North America,    - (.65 * electricity price),Unnamed: 16,21.92601905
North America,    - (.65 * electricity price),Unnamed: 17,64.4250568
North America,    - (.65 * electricity price),Unnamed: 18,95.3373486
North America,    - (.65 * electricity price),Unnamed: 19,68.40986945
North America,    - (.65 * electricity price),Unnamed: 20,45.21056085
North America,    - (.65 * electricity price),Unnamed: 21,32.78247635
North America,    - (.65 * electricity price),Unnamed: 22,43.2683706
North America,    - (.65 * electricity price),Unnamed: 23,46.31149965
North America,    - (.65 * electricity price),Unnamed: 24,27.79586745
North America,    - (.65 * electricity price),Unnamed: 25,29.1045651
North America,    - (.65 * electricity price),Unnamed: 26,29.03904055
North America,    - (.65 * electricity price),Unnamed: 27,28.8448706
North America,    - (.65 * electricity price),Unnamed: 28,14.3118469
North America,    - (.65 * electricity price),Unnamed: 29,19.1352135
North America,    - (.65 * electricity price),Unnamed: 30,27.2865957
North America,    - (.65 * electricity price),Unnamed: 31,22.91844685
North America,    - (.65 * electricity price),Unnamed: 32,14.9146595
North America,    - (.65 * electricity price),Unnamed: 33,34.30961235
North America,    - (.65 * electricity price),Unnamed: 34,35.24438255
North America,    - (.65 * electricity price),Unnamed: 35,35.5623788
North America,    - (.65 * electricity price),Unnamed: 36,17.78537735
North America,    - (.65 * electricity price),Unnamed: 37,21.27591115
North America,    - (.65 * electricity price),Unnamed: 38,26.7749196
North America,    - (.65 * electricity price),Unnamed: 39,30.34790785
North America,    - (.65 * electricity price),Unnamed: 40,21.1043482
North America,    - (.65 * electricity price),Unnamed: 41,20.5641592
North America,    - (.65 * electricity price),Unnamed: 42,23.6942758
North America,    - (.65 * electricity price),Unnamed: 43,24.5169665
North America,    - (.65 * electricity price),Unnamed: 44,16.9158431
North America,    - (.65 * electricity price),Unnamed: 45,16.88516505
North America,    - (.65 * electricity price),Unnamed: 46,21.0653976
North America,    - (.65 * electricity price),Unnamed: 47,24.94033685
North America,    - (.65 * electricity price),Unnamed: 48,23.61304075
North America,    - (.65 * electricity price),Unnamed: 49,22.13552835
North America,    - (.65 * electricity price),Unnamed: 5,22.0158614
North America,    - (.65 * electricity price),Unnamed: 50,30.1606916
North America,    - (.65 * electricity price),Unnamed: 51,33.28042315
North America,    - (.65 * electricity price),Unnamed: 52,33.417839
North America,    - (.65 * electricity price),Unnamed: 53,35.9280428
North America,    - (.65 * electricity price),Unnamed: 54,29.8753598
North America,    - (.65 * electricity price),Unnamed: 55,29.27666755
North America,    - (.65 * electricity price),Unnamed: 56,28.71357515
North America,    - (.65 * electricity price),Unnamed: 57,26.42769805
North America,    - (.65 * electricity price),Unnamed: 58,24.7742027
North America,    - (.65 * electricity price),Unnamed: 59,23.85637085
North America,    - (.65 * electricity price),Unnamed: 6,28.09528995
North America,    - (.65 * electricity price),Unnamed: 60,17.1136979
North America,    - (.65 * electricity price),Unnamed: 61,17.5403046
North America,    - (.65 * electricity price),Unnamed: 62,22.48333685
North America,    - (.65 * electricity price),Unnamed: 63,25.43733855
North America,    - (.65 * electricity price),Unnamed: 64,21.33473485
North America,    - (.65 * electricity price),Unnamed: 7,26.68977545
North America,    - (.65 * electricity price),Unnamed: 8,15.2880715
North America,    - (.65 * electricity price),Unnamed: 9,25.72579685
North America,    - (1.15 * Scrap Price),Unnamed: 10,421.0495
North America,    - (1.15 * Scrap Price),Unnamed: 11,431.0953687
North America,    - (1.15 * Scrap Price),Unnamed: 12,441.2299599
North America,    - (1.15 * Scrap Price),Unnamed: 13,459.6949763
North America,    - (1.15 * Scrap Price),Unnamed: 14,453.458325
North America,    - (1.15 * Scrap Price),Unnamed: 15,427.4496088
North America,    - (1.15 * Scrap Price),Unnamed: 16,445.42375
North America,    - (1.15 * Scrap Price),Unnamed: 17,500.321875
North America,    - (1.15 * Scrap Price),Unnamed: 18,418.6
North America,    - (1.15 * Scrap Price),Unnamed: 19,429.6488458
North America,    - (1.15 * Scrap Price),Unnamed: 20,553.389583
North America,    - (1.15 * Scrap Price),Unnamed: 21,630.0357144
North America,    - (1.15 * Scrap Price),Unnamed: 22,541.9644537
North America,    - (1.15 * Scrap Price),Unnamed: 23,543.9234615
North America,    - (1.15 * Scrap Price),Unnamed: 24,573.9536886
North America,    - (1.15 * Scrap Price),Unnamed: 25,519.9551592
North America,    - (1.15 * Scrap Price),Unnamed: 26,408.4386713
North America,    - (1.15 * Scrap Price),Unnamed: 27,327.0246157
North America,    - (1.15 * Scrap Price),Unnamed: 28,299.9331962
North America,    - (1.15 * Scrap Price),Unnamed: 29,313.4738275
North America,    - (1.15 * Scrap Price),Unnamed: 30,311.3186563
North America,    - (1.15 * Scrap Price),Unnamed: 31,320.2838458
North America,    - (1.15 * Scrap Price),Unnamed: 32,349.3549177
North America,    - (1.15 * Scrap Price),Unnamed: 33,362.4234131
North America,    - (1.15 * Scrap Price),Unnamed: 34,360.7136725
North America,    - (1.15 * Scrap Price),Unnamed: 35,369.8058588
North America,    - (1.15 * Scrap Price),Unnamed: 36,400.9883066
North America,    - (1.15 * Scrap Price),Unnamed: 37,423.5924605
North America,    - (1.15 * Scrap Price),Unnamed: 38,378.6055553
North America,    - (1.15 * Scrap Price),Unnamed: 39,382.1863287
North America,    - (1.15 * Scrap Price),Unnamed: 40,321.2741798
North America,    - (1.15 * Scrap Price),Unnamed: 41,324.6234375
North America,    - (1.15 * Scrap Price),Unnamed: 42,310.3630948
North America,    - (1.15 * Scrap Price),Unnamed: 43,252.5134614
North America,    - (1.15 * Scrap Price),Unnamed: 44,294.8472224
North America,    - (1.15 * Scrap Price),Unnamed: 45,215.4116934
North America,    - (1.15 * Scrap Price),Unnamed: 46,214.1981478
North America,    - (1.15 * Scrap Price),Unnamed: 5,431.2226185
North America,    - (1.15 * Scrap Price),Unnamed: 6,411.3165474
North America,    - (1.15 * Scrap Price),Unnamed: 7,399.7930771
North America,    - (1.15 * Scrap Price),Unnamed: 8,394.5472785
North America,    - (1.15 * Scrap Price),Unnamed: 9,417.706833
North America,    - (1.3*Iron Ore Fines),Unnamed: 10,129.35
North America,    - (1.3*Iron Ore Fines),Unnamed: 11,142.35
North America,    - (1.3*Iron Ore Fines),Unnamed: 12,137.8
North America,    - (1.3*Iron Ore Fines),Unnamed: 13,131.95
North America,    - (1.3*Iron Ore Fines),Unnamed: 14,184.6
North America,    - (1.3*Iron Ore Fines),Unnamed: 15,156.0
North America,    - (1.3*Iron Ore Fines),Unnamed: 16,148.2
North America,    - (1.3*Iron Ore Fines),Unnamed: 17,165.75
North America,    - (1.3*Iron Ore Fines),Unnamed: 18,153.4
North America,    - (1.3*Iron Ore Fines),Unnamed: 19,130.0
North America,    - (1.3*Iron Ore Fines),Unnamed: 20,158.6
North America,    - (1.3*Iron Ore Fines),Unnamed: 21,206.05
North America,    - (1.3*Iron Ore Fines),Unnamed: 22,159.25
North America,    - (1.3*Iron Ore Fines),Unnamed: 23,154.05
North America,    - (1.3*Iron Ore Fines),Unnamed: 24,280.15
North America,    - (1.3*Iron Ore Fines),Unnamed: 25,215.8
North America,    - (1.3*Iron Ore Fines),Unnamed: 26,209.3
North America,    - (1.3*Iron Ore Fines),Unnamed: 27,156.65
North America,    - (1.3*Iron Ore Fines),Unnamed: 28,131.95
North America,    - (1.3*Iron Ore Fines),Unnamed: 29,109.85
North America,    - (1.3*Iron Ore Fines),Unnamed: 30,120.9
North America,    - (1.3*Iron Ore Fines),Unnamed: 31,122.2
North America,    - (1.3*Iron Ore Fines),Unnamed: 32,153.6599961
North America,    - (1.3*Iron Ore Fines),Unnamed: 33,111.5400039
North America,    - (1.3*Iron Ore Fines),Unnamed: 34,94.3799974
North America,    - (1.3*Iron Ore Fines),Unnamed: 35,90.6099961
North America,    - (1.3*Iron Ore Fines),Unnamed: 36,84.5
North America,    - (1.3*Iron Ore Fines),Unnamed: 37,83.2
North America,    - (1.3*Iron Ore Fines),Unnamed: 38,96.7200026
North America,    - (1.3*Iron Ore Fines),Unnamed: 39,80.9899987
North America,    - (1.3*Iron Ore Fines),Unnamed: 40,83.85
North America,    - (1.3*Iron Ore Fines),Unnamed: 41,106.6
North America,    - (1.3*Iron Ore Fines),Unnamed: 42,104.65
North America,    - (1.3*Iron Ore Fines),Unnamed: 43,73.0600013
North America,    - (1.3*Iron Ore Fines),Unnamed: 44,70.85
North America,    - (1.3*Iron Ore Fines),Unnamed: 45,70.7200026
North America,    - (1.3*Iron Ore Fines),Unnamed: 46,56.55
North America,    - (1.3*Iron Ore Fines),Unnamed: 47,72.15
North America,    - (1.3*Iron Ore Fines),Unnamed: 48,78.65
North America,    - (1.3*Iron Ore Fines),Unnamed: 49,68.25
North America,    - (1.3*Iron Ore Fines),Unnamed: 5,133.77
North America,    - (1.3*Iron Ore Fines),Unnamed: 50,89.05
North America,    - (1.3*Iron Ore Fines),Unnamed: 51,100.75
North America,    - (1.3*Iron Ore Fines),Unnamed: 52,123.5
North America,    - (1.3*Iron Ore Fines),Unnamed: 53,149.5
North America,    - (1.3*Iron Ore Fines),Unnamed: 54,175.5
North America,    - (1.3*Iron Ore Fines),Unnamed: 55,172.9
North America,    - (1.3*Iron Ore Fines),Unnamed: 56,153.4
North America,    - (1.3*Iron Ore Fines),Unnamed: 57,179.4
North America,    - (1.3*Iron Ore Fines),Unnamed: 58,188.5
North America,    - (1.3*Iron Ore Fines),Unnamed: 59,143.0
North America,    - (1.3*Iron Ore Fines),Unnamed: 6,137.41
North America,    - (1.3*Iron Ore Fines),Unnamed: 60,179.4
North America,    - (1.3*Iron Ore Fines),Unnamed: 61,194.35
North America,    - (1.3*Iron Ore Fines),Unnamed: 62,184.6
North America,    - (1.3*Iron Ore Fines),Unnamed: 63,227.5
North America,    - (1.3*Iron Ore Fines),Unnamed: 64,226.2
North America,    - (1.3*Iron Ore Fines),Unnamed: 7,131.04
North America,    - (1.3*Iron Ore Fines),Unnamed: 8,119.6
North America,    - (1.3*Iron Ore Fines),Unnamed: 9,131.3
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 10,36.33
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 11,29.23
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 12,26.01
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 13,17.63
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 14,25.14
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 15,29.29
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 16,27.98
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 17,22.16
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 18,44.75
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 19,67.66
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 20,54.24
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 21,56.42
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 22,37.3
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 23,58.67
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 24,36.5
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 25,26.08
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 26,25.39
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 27,25.27
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 28,17.51
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 29,16.4
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 30,21.89
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 31,23.3
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 32,23.08
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 33,26.62
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 34,29.4
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 35,30.08
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 36,29.24
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 37,27.33
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 38,29.53
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 39,30.07
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 40,30.35
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 41,31.9
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 42,37.24
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 43,29.06
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 44,29.24
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 45,19.59
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 46,23.37
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 47,25.24
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 48,28.32
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 49,26.4
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 5,33.65
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 50,28.89
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 51,41.21
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 52,44.61
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 53,43.71
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 54,42.3
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 55,35.6
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 56,35.65
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 57,40.24
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 58,33.51
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 59,33.2
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 6,36.86
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 60,28.24
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 61,21.26
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 62,29.89
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 63,36.66
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 64,43.74
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 7,33.03
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 8,34.56
North America,    - (10*Natural gas price (10 mmBTU)),Unnamed: 9,41.19
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 10,17.866875
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 11,17.442735
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 12,18.82619
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 13,18.592375
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 14,20.326745
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 15,20.55635
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 16,21.221745
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 17,21.60097
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 18,23.36746
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 19,23.699295
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 20,22.212015
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 21,17.132015
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 22,16.05125
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 23,14.83078
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 24,13.801565
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 25,13.5391
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 26,13.30797
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 27,13.35672
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 28,12.696665
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 29,13.237825
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 30,13.955935
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 31,14.953125
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 32,15.718175
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 33,15.571965
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 34,15.35703
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 35,14.953175
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 36,15.70164
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 37,15.99549
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 38,16.20762
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 39,15.981585
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 40,16.78635
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 41,16.47145
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 42,19.01016
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 43,20.595235
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 44,20.864685
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 45,19.572625
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 46,21.106875
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 47,22.57094
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 48,23.053415
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 49,23.32033
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 5,16.26262
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 50,25.83992
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 51,27.224455
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 52,29.3073
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 53,26.65705
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 54,28.783915
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 6,18.36586
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 7,18.69172
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 8,20.92347
North America,    - (5 * Natural gas price (5 mmBTU)),Unnamed: 9,20.5491
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 10,159.4
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 11,178.6
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 12,191.2
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 13,235.6
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 14,237.4
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 15,184.0
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 16,208.6
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 17,229.6
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 18,207.4
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 19,211.6
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 20,356.2
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 21,276.4
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 22,264.4
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 23,161.8
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 24,111.256
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 25,114.532
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 26,109.366
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 27,105.106
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 28,119.956
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 29,128.302
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 30,124.798
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 31,146.596
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 32,164.2
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 33,166.228
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 34,167.2
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 35,152.2
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 36,157.6
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 37,181.0
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 38,155.2
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 39,142.0
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 40,156.4
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 41,211.0
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 42,160.0
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 43,95.2
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 44,90.4
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 45,88.6
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 46,93.4
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 47,95.8
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 48,106.0
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 49,110.2
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 50,111.4
North America,    - (Hard Coking Coal)*.6+40,Unnamed: 51,112.0
