series_name,ticker,period,value
        Germany,WCARDEI Index,Unnamed: 22,626672.0
        Germany,WCARDEI Index,Unnamed: 23,734437.0
        Germany,WCARDEI Index,Unnamed: 24,656452.0
        Germany,WCARDEI Index,Unnamed: 25,875847.0
        Germany,WCARDEI Index,Unnamed: 26,831209.0
        Germany,WCARDEI Index,Unnamed: 27,509260.0
        Germany,WCARDEI Index,Unnamed: 28,701362.0
        Germany,WCARDEI Index,Unnamed: 29,867100.0
        Germany,WCARDEI Index,Unnamed: 30,891158.0
        Germany,WCARDEI Index,Unnamed: 31,968908.0
        Germany,WCARDEI Index,Unnamed: 32,880092.0
        Germany,WCARDEI Index,Unnamed: 33,762360.0
        Germany,WCARDEI Index,Unnamed: 34,834387.0
        Germany,WCARDEI Index,Unnamed: 35,960420.0
        Germany,WCARDEI Index,Unnamed: 36,878611.0
        Germany,WCARDEI Index,Unnamed: 37,829441.0
        Germany,WCARDEI Index,Unnamed: 38,824795.0
        Germany,WCARDEI Index,Unnamed: 39,942342.0
        Germany,WCARDEI Index,Unnamed: 40,844684.0
        Germany,WCARDEI Index,Unnamed: 41,795824.0
        Germany,WCARDEI Index,Unnamed: 42,821944.0
        Germany,WCARDEI Index,Unnamed: 43,942415.0
        Germany,WCARDEI Index,Unnamed: 44,791424.0
        Germany,WCARDEI Index,Unnamed: 45,798104.0
        Germany,WCARDEI Index,Unnamed: 46,788989.0
        Germany,WCARDEI Index,Unnamed: 47,861319.0
        Germany,WCARDEI Index,Unnamed: 48,757630.0
        Germany,WCARDEI Index,Unnamed: 49,755102.0
        Germany,WCARDEI Index,Unnamed: 5,747243.0
        Germany,WCARDEI Index,Unnamed: 50,743403.0
        Germany,WCARDEI Index,Unnamed: 51,826515.0
        Germany,WCARDEI Index,Unnamed: 52,711753.0
        Germany,WCARDEI Index,Unnamed: 53,735412.0
        Germany,WCARDEI Index,Unnamed: 54,714389.0
        Germany,WCARDEI Index,Unnamed: 55,828673.0
        Germany,WCARDEI Index,Unnamed: 56,673957.0
        Germany,WCARDEI Index,Unnamed: 57,723706.0
        Germany,WCARDEI Index,Unnamed: 58,724397.0
        Germany,WCARDEI Index,Unnamed: 59,860765.0
        Germany,WCARDEI Index,Unnamed: 6,707559.0
        Germany,WCARDEI Index,Unnamed: 60,773636.0
        Germany,WCARDEI Index,Unnamed: 61,771898.0
        Germany,WCARDEI Index,Unnamed: 62,779157.0
        Germany,WCARDEI Index,Unnamed: 63,859176.0
        Germany,WCARDEI Index,Unnamed: 7,738218.0
        Germany,WCARDEI Index,Unnamed: 8,664571.0
        Germany,WCARDEI Index,Unnamed: 9,701257.0
        Greece,WCARGRI Index,Unnamed: 10,30015.0
        Greece,WCARGRI Index,Unnamed: 11,41352.0
        Greece,WCARGRI Index,Unnamed: 12,36668.0
        Greece,WCARGRI Index,Unnamed: 13,29974.0
        Greece,WCARGRI Index,Unnamed: 14,34149.0
        Greece,WCARGRI Index,Unnamed: 15,36590.0
        Greece,WCARGRI Index,Unnamed: 16,33772.0
        Greece,WCARGRI Index,Unnamed: 17,22347.0
        Greece,WCARGRI Index,Unnamed: 18,28138.0
        Greece,WCARGRI Index,Unnamed: 19,32371.0
        Greece,WCARGRI Index,Unnamed: 20,22426.0
        Greece,WCARGRI Index,Unnamed: 21,19155.0
        Greece,WCARGRI Index,Unnamed: 22,23394.0
        Greece,WCARGRI Index,Unnamed: 23,34923.0
        Greece,WCARGRI Index,Unnamed: 24,23439.0
        Greece,WCARGRI Index,Unnamed: 25,20860.0
        Greece,WCARGRI Index,Unnamed: 26,23476.0
        Greece,WCARGRI Index,Unnamed: 27,15180.0
        Greece,WCARGRI Index,Unnamed: 28,21390.0
        Greece,WCARGRI Index,Unnamed: 29,21337.0
        Greece,WCARGRI Index,Unnamed: 30,27215.0
        Greece,WCARGRI Index,Unnamed: 31,39268.0
        Greece,WCARGRI Index,Unnamed: 32,26289.0
        Greece,WCARGRI Index,Unnamed: 33,19355.0
        Greece,WCARGRI Index,Unnamed: 34,21764.0
        Greece,WCARGRI Index,Unnamed: 35,35536.0
        Greece,WCARGRI Index,Unnamed: 36,26776.0
        Greece,WCARGRI Index,Unnamed: 37,18225.0
        Greece,WCARGRI Index,Unnamed: 38,19502.0
        Greece,WCARGRI Index,Unnamed: 39,29259.0
        Greece,WCARGRI Index,Unnamed: 40,21097.0
        Greece,WCARGRI Index,Unnamed: 41,15657.0
        Greece,WCARGRI Index,Unnamed: 42,15803.0
        Greece,WCARGRI Index,Unnamed: 43,32087.0
        Greece,WCARGRI Index,Unnamed: 44,15326.0
        Greece,WCARGRI Index,Unnamed: 45,17621.0
        Greece,WCARGRI Index,Unnamed: 46,15042.0
        Greece,WCARGRI Index,Unnamed: 47,25870.0
        Greece,WCARGRI Index,Unnamed: 48,17271.0
        Greece,WCARGRI Index,Unnamed: 49,17373.0
        Greece,WCARGRI Index,Unnamed: 5,31967.0
        Greece,WCARGRI Index,Unnamed: 50,16376.0
        Greece,WCARGRI Index,Unnamed: 51,20867.0
        Greece,WCARGRI Index,Unnamed: 52,16602.0
        Greece,WCARGRI Index,Unnamed: 53,14683.0
        Greece,WCARGRI Index,Unnamed: 54,13649.0
        Greece,WCARGRI Index,Unnamed: 55,16222.0
        Greece,WCARGRI Index,Unnamed: 56,14142.0
        Greece,WCARGRI Index,Unnamed: 57,12944.0
        Greece,WCARGRI Index,Unnamed: 58,13107.0
        Greece,WCARGRI Index,Unnamed: 59,15251.0
        Greece,WCARGRI Index,Unnamed: 6,34070.0
        Greece,WCARGRI Index,Unnamed: 60,17180.0
        Greece,WCARGRI Index,Unnamed: 61,18451.0
        Greece,WCARGRI Index,Unnamed: 62,23955.0
        Greece,WCARGRI Index,Unnamed: 63,30007.0
        Greece,WCARGRI Index,Unnamed: 7,44966.0
        Greece,WCARGRI Index,Unnamed: 8,33196.0
        Greece,WCARGRI Index,Unnamed: 9,29040.0
        Hungary,WCARHU Index,Unnamed: 10,25707.0
        Hungary,WCARHU Index,Unnamed: 11,31664.0
        Hungary,WCARHU Index,Unnamed: 12,31680.0
        Hungary,WCARHU Index,Unnamed: 13,24707.0
        Hungary,WCARHU Index,Unnamed: 14,26419.0
        Hungary,WCARHU Index,Unnamed: 15,26952.0
        Hungary,WCARHU Index,Unnamed: 16,29537.0
        Hungary,WCARHU Index,Unnamed: 17,25758.0
        Hungary,WCARHU Index,Unnamed: 18,28358.0
        Hungary,WCARHU Index,Unnamed: 19,28719.0
        Hungary,WCARHU Index,Unnamed: 20,28685.0
        Hungary,WCARHU Index,Unnamed: 21,27367.0
        Hungary,WCARHU Index,Unnamed: 22,29737.0
        Hungary,WCARHU Index,Unnamed: 23,32619.0
        Hungary,WCARHU Index,Unnamed: 24,32197.0
        Hungary,WCARHU Index,Unnamed: 25,37929.0
        Hungary,WCARHU Index,Unnamed: 26,34418.0
        Hungary,WCARHU Index,Unnamed: 27,23003.0
        Hungary,WCARHU Index,Unnamed: 28,32671.0
        Hungary,WCARHU Index,Unnamed: 29,42802.0
        Hungary,WCARHU Index,Unnamed: 30,40557.0
        Hungary,WCARHU Index,Unnamed: 31,40203.0
        Hungary,WCARHU Index,Unnamed: 32,34338.0
        Hungary,WCARHU Index,Unnamed: 33,31979.0
        Hungary,WCARHU Index,Unnamed: 34,33867.0
        Hungary,WCARHU Index,Unnamed: 35,39133.0
        Hungary,WCARHU Index,Unnamed: 36,31615.0
        Hungary,WCARHU Index,Unnamed: 37,33564.0
        Hungary,WCARHU Index,Unnamed: 38,27851.0
        Hungary,WCARHU Index,Unnamed: 39,30503.0
        Hungary,WCARHU Index,Unnamed: 40,24347.0
        Hungary,WCARHU Index,Unnamed: 41,27116.0
        Hungary,WCARHU Index,Unnamed: 42,23467.0
        Hungary,WCARHU Index,Unnamed: 43,26270.0
        Hungary,WCARHU Index,Unnamed: 44,19699.0
        Hungary,WCARHU Index,Unnamed: 45,21876.0
        Hungary,WCARHU Index,Unnamed: 46,18279.0
        Hungary,WCARHU Index,Unnamed: 47,19952.0
        Hungary,WCARHU Index,Unnamed: 48,17051.0
        Hungary,WCARHU Index,Unnamed: 49,18095.0
        Hungary,WCARHU Index,Unnamed: 5,33487.0
        Hungary,WCARHU Index,Unnamed: 50,16378.0
        Hungary,WCARHU Index,Unnamed: 51,17510.0
        Hungary,WCARHU Index,Unnamed: 52,15493.0
        Hungary,WCARHU Index,Unnamed: 53,15093.0
        Hungary,WCARHU Index,Unnamed: 54,13864.0
        Hungary,WCARHU Index,Unnamed: 55,14608.0
        Hungary,WCARHU Index,Unnamed: 56,12553.0
        Hungary,WCARHU Index,Unnamed: 57,13738.0
        Hungary,WCARHU Index,Unnamed: 58,11536.0
        Hungary,WCARHU Index,Unnamed: 59,13824.0
        Hungary,WCARHU Index,Unnamed: 6,29839.0
        Hungary,WCARHU Index,Unnamed: 60,13961.0
        Hungary,WCARHU Index,Unnamed: 61,11249.0
        Hungary,WCARHU Index,Unnamed: 62,10594.0
        Hungary,WCARHU Index,Unnamed: 63,11698.0
        Hungary,WCARHU Index,Unnamed: 7,33195.0
        Hungary,WCARHU Index,Unnamed: 8,32899.0
        Hungary,WCARHU Index,Unnamed: 9,32560.0
        Iceland,WCARIC Index,Unnamed: 10,1859.0
        Iceland,WCARIC Index,Unnamed: 11,4553.0
        Iceland,WCARIC Index,Unnamed: 12,1385.0
        Iceland,WCARIC Index,Unnamed: 13,3708.0
        Iceland,WCARIC Index,Unnamed: 14,3567.0
        Iceland,WCARIC Index,Unnamed: 15,6765.0
        Iceland,WCARIC Index,Unnamed: 16,3494.0
        Iceland,WCARIC Index,Unnamed: 17,3554.0
        Iceland,WCARIC Index,Unnamed: 18,3794.0
        Iceland,WCARIC Index,Unnamed: 19,6110.0
        Iceland,WCARIC Index,Unnamed: 20,3217.0
        Iceland,WCARIC Index,Unnamed: 21,2944.0
        Iceland,WCARIC Index,Unnamed: 22,3762.0
        Iceland,WCARIC Index,Unnamed: 23,3955.0
        Iceland,WCARIC Index,Unnamed: 24,2086.0
        Iceland,WCARIC Index,Unnamed: 25,2101.0
        Iceland,WCARIC Index,Unnamed: 26,3100.0
        Iceland,WCARIC Index,Unnamed: 27,1711.0
        Iceland,WCARIC Index,Unnamed: 28,2595.0
        Iceland,WCARIC Index,Unnamed: 29,1890.0
        Iceland,WCARIC Index,Unnamed: 30,2544.0
        Iceland,WCARIC Index,Unnamed: 31,4568.0
        Iceland,WCARIC Index,Unnamed: 32,2721.0
        Iceland,WCARIC Index,Unnamed: 33,2006.0
        Iceland,WCARIC Index,Unnamed: 34,4088.0
        Iceland,WCARIC Index,Unnamed: 35,7265.0
        Iceland,WCARIC Index,Unnamed: 36,4617.0
        Iceland,WCARIC Index,Unnamed: 37,3027.0
        Iceland,WCARIC Index,Unnamed: 38,4579.0
        Iceland,WCARIC Index,Unnamed: 39,9048.0
        Iceland,WCARIC Index,Unnamed: 40,4650.0
        Iceland,WCARIC Index,Unnamed: 41,2557.0
        Iceland,WCARIC Index,Unnamed: 42,3820.0
        Iceland,WCARIC Index,Unnamed: 43,8520.0
        Iceland,WCARIC Index,Unnamed: 44,3595.0
        Iceland,WCARIC Index,Unnamed: 45,2443.0
        Iceland,WCARIC Index,Unnamed: 46,2802.0
        Iceland,WCARIC Index,Unnamed: 47,6495.0
        Iceland,WCARIC Index,Unnamed: 48,2289.0
        Iceland,WCARIC Index,Unnamed: 49,1367.0
        Iceland,WCARIC Index,Unnamed: 5,3867.0
        Iceland,WCARIC Index,Unnamed: 50,1792.0
        Iceland,WCARIC Index,Unnamed: 51,4804.0
        Iceland,WCARIC Index,Unnamed: 52,1574.0
        Iceland,WCARIC Index,Unnamed: 53,1056.0
        Iceland,WCARIC Index,Unnamed: 54,1414.0
        Iceland,WCARIC Index,Unnamed: 55,3471.0
        Iceland,WCARIC Index,Unnamed: 56,1333.0
        Iceland,WCARIC Index,Unnamed: 57,1559.0
        Iceland,WCARIC Index,Unnamed: 58,1517.0
        Iceland,WCARIC Index,Unnamed: 59,3778.0
        Iceland,WCARIC Index,Unnamed: 6,2802.0
        Iceland,WCARIC Index,Unnamed: 60,1076.0
        Iceland,WCARIC Index,Unnamed: 61,955.75
        Iceland,WCARIC Index,Unnamed: 62,1026.0
        Iceland,WCARIC Index,Unnamed: 63,2521.0
        Iceland,WCARIC Index,Unnamed: 7,5891.0
        Iceland,WCARIC Index,Unnamed: 8,2261.0
        Iceland,WCARIC Index,Unnamed: 9,2020.0
        Imports,STIMTOSC Index,Unnamed: 10,6296206.0
        Imports,STIMTOSC Index,Unnamed: 11,7089677.0
        Imports,STIMTOSC Index,Unnamed: 12,6845070.0
        Imports,STIMTOSC Index,Unnamed: 13,5742866.0
        Imports,STIMTOSC Index,Unnamed: 14,6210765.0
        Imports,STIMTOSC Index,Unnamed: 15,6807218.0
        Imports,STIMTOSC Index,Unnamed: 16,6822237.0
        Imports,EUSLTOTL Index,Unnamed: 16,3919401.0
        Imports,STIMTOSC Index,Unnamed: 17,6020353.0
        Imports,EUSLTOTL Index,Unnamed: 17,2977396.7
        Imports,STIMTOSC Index,Unnamed: 18,6742418.0
        Imports,EUSLTOTL Index,Unnamed: 18,3877703.97
        Imports,STIMTOSC Index,Unnamed: 19,7546513.0
        Imports,EUSLTOTL Index,Unnamed: 19,4728650.02
        Imports,STIMTOSC Index,Unnamed: 20,7705471.0
        Imports,EUSLTOTL Index,Unnamed: 20,4489266.84
        Imports,STIMTOSC Index,Unnamed: 21,7505687.0
        Imports,EUSLTOTL Index,Unnamed: 21,4513273.44
        Imports,STIMTOSC Index,Unnamed: 22,7741154.0
        Imports,EUSLTOTL Index,Unnamed: 22,4019620.97
        Imports,STIMTOSC Index,Unnamed: 23,7309898.0
        Imports,EUSLTOTL Index,Unnamed: 23,4178258.31
        Imports,STIMTOSC Index,Unnamed: 24,6020029.0
        Imports,EUSLTOTL Index,Unnamed: 24,2956958.49
        Imports,STIMTOSC Index,Unnamed: 25,3974479.0
        Imports,EUSLTOTL Index,Unnamed: 25,2619771.49
        Imports,STIMTOSC Index,Unnamed: 26,4779390.0
        Imports,EUSLTOTL Index,Unnamed: 26,2564042.72
        Imports,STIMTOSC Index,Unnamed: 27,5443289.0
        Imports,EUSLTOTL Index,Unnamed: 27,3008521.36
        Imports,STIMTOSC Index,Unnamed: 28,5835008.0
        Imports,EUSLTOTL Index,Unnamed: 28,2913197.69
        Imports,STIMTOSC Index,Unnamed: 29,4873667.0
        Imports,EUSLTOTL Index,Unnamed: 29,2760213.81
        Imports,STIMTOSC Index,Unnamed: 30,6323921.0
        Imports,EUSLTOTL Index,Unnamed: 30,3650220.7
        Imports,STIMTOSC Index,Unnamed: 31,6755646.0
        Imports,EUSLTOTL Index,Unnamed: 31,3489825.68
        Imports,STIMTOSC Index,Unnamed: 32,7418821.0
        Imports,EUSLTOTL Index,Unnamed: 32,4280775.76
        Imports,STIMTOSC Index,Unnamed: 33,6851472.0
        Imports,EUSLTOTL Index,Unnamed: 33,3811303.58
        Imports,STIMTOSC Index,Unnamed: 34,7515248.0
        Imports,EUSLTOTL Index,Unnamed: 34,3913773.93
        Imports,STIMTOSC Index,Unnamed: 35,8323626.0
        Imports,EUSLTOTL Index,Unnamed: 35,4527565.79
        Imports,STIMTOSC Index,Unnamed: 36,7883184.0
        Imports,EUSLTOTL Index,Unnamed: 36,5509127.19
        Imports,STIMTOSC Index,Unnamed: 37,7584386.0
        Imports,EUSLTOTL Index,Unnamed: 37,6142832.0
        Imports,STIMTOSC Index,Unnamed: 38,9010396.0
        Imports,EUSLTOTL Index,Unnamed: 38,6429904.0
        Imports,STIMTOSC Index,Unnamed: 39,9714242.0
        Imports,EUSLTOTL Index,Unnamed: 39,7240202.0
        Imports,STIMTOSC Index,Unnamed: 40,8123943.0
        Imports,EUSLTOTL Index,Unnamed: 40,7101382.0
        Imports,STIMTOSC Index,Unnamed: 41,7414442.0
        Imports,EUSLTOTL Index,Unnamed: 41,6763943.0
        Imports,STIMTOSC Index,Unnamed: 42,8164168.0
        Imports,EUSLTOTL Index,Unnamed: 42,6806241.0
        Imports,STIMTOSC Index,Unnamed: 43,7166516.0
        Imports,EUSLTOTL Index,Unnamed: 43,6427623.0
        Imports,STIMTOSC Index,Unnamed: 44,6739548.0
        Imports,EUSLTOTL Index,Unnamed: 44,6702096.0
        Imports,STIMTOSC Index,Unnamed: 45,7109507.0
        Imports,EUSLTOTL Index,Unnamed: 45,6408199.0
        Imports,STIMTOSC Index,Unnamed: 46,8329074.0
        Imports,EUSLTOTL Index,Unnamed: 46,6237019.0
        Imports,STIMTOSC Index,Unnamed: 47,9071891.0
        Imports,EUSLTOTL Index,Unnamed: 47,6566824.0
        Imports,STIMTOSC Index,Unnamed: 48,10633125.0
        Imports,EUSLTOTL Index,Unnamed: 48,5641370.0
        Imports,STIMTOSC Index,Unnamed: 49,10680285.0
        Imports,EUSLTOTL Index,Unnamed: 49,4295540.0
        Imports,STIMTOSC Index,Unnamed: 5,3061749.0
        Imports,STIMTOSC Index,Unnamed: 50,10393856.0
        Imports,EUSLTOTL Index,Unnamed: 50,4817803.0
        Imports,STIMTOSC Index,Unnamed: 51,10326210.0
        Imports,EUSLTOTL Index,Unnamed: 51,5417531.0
        Imports,STIMTOSC Index,Unnamed: 52,8822494.0
        Imports,EUSLTOTL Index,Unnamed: 52,5285799.0
        Imports,STIMTOSC Index,Unnamed: 53,7439293.0
        Imports,EUSLTOTL Index,Unnamed: 53,4172144.0
        Imports,STIMTOSC Index,Unnamed: 54,7455752.0
        Imports,EUSLTOTL Index,Unnamed: 54,3994814.0
        Imports,STIMTOSC Index,Unnamed: 55,7290914.0
        Imports,EUSLTOTL Index,Unnamed: 55,4475247.0
        Imports,STIMTOSC Index,Unnamed: 56,6980846.0
        Imports,EUSLTOTL Index,Unnamed: 56,4924121.0
        Imports,STIMTOSC Index,Unnamed: 57,7065540.0
        Imports,EUSLTOTL Index,Unnamed: 57,3402873.0
        Imports,STIMTOSC Index,Unnamed: 58,7306932.0
        Imports,EUSLTOTL Index,Unnamed: 58,3591984.0
        Imports,STIMTOSC Index,Unnamed: 59,8190911.0
        Imports,EUSLTOTL Index,Unnamed: 59,4271214.0
        Imports,STIMTOSC Index,Unnamed: 6,5150720.0
        Imports,STIMTOSC Index,Unnamed: 60,7804256.0
        Imports,EUSLTOTL Index,Unnamed: 60,3951141.0
        Imports,STIMTOSC Index,Unnamed: 61,5919162.0
        Imports,EUSLTOTL Index,Unnamed: 61,3903024.0
        Imports,STIMTOSC Index,Unnamed: 62,6663392.0
        Imports,EUSLTOTL Index,Unnamed: 62,5121568.0
        Imports,STIMTOSC Index,Unnamed: 63,7455775.0
        Imports,EUSLTOTL Index,Unnamed: 63,6538970.0
        Imports,STIMTOSC Index,Unnamed: 7,6187733.0
        Imports,STIMTOSC Index,Unnamed: 8,7097082.0
        Imports,STIMTOSC Index,Unnamed: 9,5993707.0
        Ireland,WCARIEI Index,Unnamed: 10,38337.0
        Ireland,WCARIEI Index,Unnamed: 11,16460.0
        Ireland,WCARIEI Index,Unnamed: 12,62483.0
        Ireland,WCARIEI Index,Unnamed: 13,3474.0
        Ireland,WCARIEI Index,Unnamed: 14,41324.0
        Ireland,WCARIEI Index,Unnamed: 15,19446.0
        Ireland,WCARIEI Index,Unnamed: 16,58144.0
        Ireland,WCARIEI Index,Unnamed: 17,3811.0
        Ireland,WCARIEI Index,Unnamed: 18,36376.0
        Ireland,WCARIEI Index,Unnamed: 19,15306.0
        Ireland,WCARIEI Index,Unnamed: 20,49921.0
        Ireland,WCARIEI Index,Unnamed: 21,4187.0
        Ireland,WCARIEI Index,Unnamed: 22,36892.0
        Ireland,WCARIEI Index,Unnamed: 23,15823.0
        Ireland,WCARIEI Index,Unnamed: 24,48030.0
        Ireland,WCARIEI Index,Unnamed: 25,3810.0
        Ireland,WCARIEI Index,Unnamed: 26,31630.0
        Ireland,WCARIEI Index,Unnamed: 27,3090.0
        Ireland,WCARIEI Index,Unnamed: 28,49795.0
        Ireland,WCARIEI Index,Unnamed: 29,3164.0
        Ireland,WCARIEI Index,Unnamed: 30,33187.0
        Ireland,WCARIEI Index,Unnamed: 31,16632.0
        Ireland,WCARIEI Index,Unnamed: 32,64126.0
        Ireland,WCARIEI Index,Unnamed: 33,2476.0
        Ireland,WCARIEI Index,Unnamed: 34,36071.0
        Ireland,WCARIEI Index,Unnamed: 35,15356.0
        Ireland,WCARIEI Index,Unnamed: 36,71760.0
        Ireland,WCARIEI Index,Unnamed: 37,2784.0
        Ireland,WCARIEI Index,Unnamed: 38,37333.0
        Ireland,WCARIEI Index,Unnamed: 39,15233.0
        Ireland,WCARIEI Index,Unnamed: 40,75982.0
        Ireland,WCARIEI Index,Unnamed: 41,3445.0
        Ireland,WCARIEI Index,Unnamed: 42,41884.0
        Ireland,WCARIEI Index,Unnamed: 43,18503.0
        Ireland,WCARIEI Index,Unnamed: 44,82829.0
        Ireland,WCARIEI Index,Unnamed: 45,3852.0
        Ireland,WCARIEI Index,Unnamed: 46,38776.0
        Ireland,WCARIEI Index,Unnamed: 47,17829.0
        Ireland,WCARIEI Index,Unnamed: 48,64704.0
        Ireland,WCARIEI Index,Unnamed: 49,3129.0
        Ireland,WCARIEI Index,Unnamed: 5,3295.0
        Ireland,WCARIEI Index,Unnamed: 50,27474.0
        Ireland,WCARIEI Index,Unnamed: 51,15778.0
        Ireland,WCARIEI Index,Unnamed: 52,49901.0
        Ireland,WCARIEI Index,Unnamed: 53,2610.0
        Ireland,WCARIEI Index,Unnamed: 54,18513.0
        Ireland,WCARIEI Index,Unnamed: 55,13809.0
        Ireland,WCARIEI Index,Unnamed: 56,39605.0
        Ireland,WCARIEI Index,Unnamed: 57,2857.0
        Ireland,WCARIEI Index,Unnamed: 58,9999.0
        Ireland,WCARIEI Index,Unnamed: 59,20859.0
        Ireland,WCARIEI Index,Unnamed: 6,39944.0
        Ireland,WCARIEI Index,Unnamed: 60,45840.0
        Ireland,WCARIEI Index,Unnamed: 61,2719.0
        Ireland,WCARIEI Index,Unnamed: 62,10089.0
        Ireland,WCARIEI Index,Unnamed: 63,29210.0
        Ireland,WCARIEI Index,Unnamed: 7,16961.0
        Ireland,WCARIEI Index,Unnamed: 8,64754.0
        Ireland,WCARIEI Index,Unnamed: 9,3961.0
        Italy,WCARITI Index,Unnamed: 10,315862.0
        Italy,WCARITI Index,Unnamed: 11,435306.0
        Italy,WCARITI Index,Unnamed: 12,451324.0
        Italy,WCARITI Index,Unnamed: 13,389811.0
        Italy,WCARITI Index,Unnamed: 14,335502.0
        Italy,WCARITI Index,Unnamed: 15,413901.0
        Italy,WCARITI Index,Unnamed: 16,426767.0
        Italy,WCARITI Index,Unnamed: 17,340700.0
        Italy,WCARITI Index,Unnamed: 18,291833.0
        Italy,WCARITI Index,Unnamed: 19,346010.0
        Italy,WCARITI Index,Unnamed: 20,338312.0
        Italy,WCARITI Index,Unnamed: 21,292340.0
        Italy,WCARITI Index,Unnamed: 22,280600.0
        Italy,WCARITI Index,Unnamed: 23,437845.0
        Italy,WCARITI Index,Unnamed: 24,447245.0
        Italy,WCARITI Index,Unnamed: 25,415420.0
        Italy,WCARITI Index,Unnamed: 26,382099.0
        Italy,WCARITI Index,Unnamed: 27,236828.0
        Italy,WCARITI Index,Unnamed: 28,347406.0
        Italy,WCARITI Index,Unnamed: 29,448711.0
        Italy,WCARITI Index,Unnamed: 30,385051.0
        Italy,WCARITI Index,Unnamed: 31,545117.0
        Italy,WCARITI Index,Unnamed: 32,538066.0
        Italy,WCARITI Index,Unnamed: 33,418960.0
        Italy,WCARITI Index,Unnamed: 34,370096.0
        Italy,WCARITI Index,Unnamed: 35,546852.0
        Italy,WCARITI Index,Unnamed: 36,574804.0
        Italy,WCARITI Index,Unnamed: 37,436992.0
        Italy,WCARITI Index,Unnamed: 38,397049.0
        Italy,WCARITI Index,Unnamed: 39,554139.0
        Italy,WCARITI Index,Unnamed: 40,583164.0
        Italy,WCARITI Index,Unnamed: 41,418894.0
        Italy,WCARITI Index,Unnamed: 42,363631.0
        Italy,WCARITI Index,Unnamed: 43,523026.0
        Italy,WCARITI Index,Unnamed: 44,520360.0
        Italy,WCARITI Index,Unnamed: 45,376345.0
        Italy,WCARITI Index,Unnamed: 46,321370.0
        Italy,WCARITI Index,Unnamed: 47,442071.0
        Italy,WCARITI Index,Unnamed: 48,427385.0
        Italy,WCARITI Index,Unnamed: 49,323190.0
        Italy,WCARITI Index,Unnamed: 5,358264.0
        Italy,WCARITI Index,Unnamed: 50,279326.0
        Italy,WCARITI Index,Unnamed: 51,380434.0
        Italy,WCARITI Index,Unnamed: 52,377630.0
        Italy,WCARITI Index,Unnamed: 53,301747.0
        Italy,WCARITI Index,Unnamed: 54,267203.0
        Italy,WCARITI Index,Unnamed: 55,374346.0
        Italy,WCARITI Index,Unnamed: 56,353964.0
        Italy,WCARITI Index,Unnamed: 57,311935.0
        Italy,WCARITI Index,Unnamed: 58,275875.0
        Italy,WCARITI Index,Unnamed: 59,407381.0
        Italy,WCARITI Index,Unnamed: 6,312768.0
        Italy,WCARITI Index,Unnamed: 60,407832.0
        Italy,WCARITI Index,Unnamed: 61,376494.0
        Italy,WCARITI Index,Unnamed: 62,355258.0
        Italy,WCARITI Index,Unnamed: 63,496744.0
        Italy,WCARITI Index,Unnamed: 7,410946.0
        Italy,WCARITI Index,Unnamed: 8,444054.0
        Italy,WCARITI Index,Unnamed: 9,356540.0
        Latvia,WCARLV Index,Unnamed: 10,4206.0
        Latvia,WCARLV Index,Unnamed: 11,4797.0
        Latvia,WCARLV Index,Unnamed: 12,3905.0
        Latvia,WCARLV Index,Unnamed: 13,3874.0
        Latvia,WCARLV Index,Unnamed: 14,4799.0
        Latvia,WCARLV Index,Unnamed: 15,5406.0
        Latvia,WCARLV Index,Unnamed: 16,4664.0
        Latvia,WCARLV Index,Unnamed: 17,4083.0
        Latvia,WCARLV Index,Unnamed: 18,4495.0
        Latvia,WCARLV Index,Unnamed: 19,4480.0
        Latvia,WCARLV Index,Unnamed: 20,3687.0
        Latvia,WCARLV Index,Unnamed: 21,2734.0
        Latvia,WCARLV Index,Unnamed: 22,3962.0
        Latvia,WCARLV Index,Unnamed: 23,4241.0
        Latvia,WCARLV Index,Unnamed: 24,3441.0
        Latvia,WCARLV Index,Unnamed: 25,3112.0
        Latvia,WCARLV Index,Unnamed: 26,3841.0
        Latvia,WCARLV Index,Unnamed: 27,2699.0
        Latvia,WCARLV Index,Unnamed: 28,3870.0
        Latvia,WCARLV Index,Unnamed: 29,4582.0
        Latvia,WCARLV Index,Unnamed: 30,4625.0
        Latvia,WCARLV Index,Unnamed: 31,5024.0
        Latvia,WCARLV Index,Unnamed: 32,4461.0
        Latvia,WCARLV Index,Unnamed: 33,3721.0
        Latvia,WCARLV Index,Unnamed: 34,4088.0
        Latvia,WCARLV Index,Unnamed: 35,4885.0
        Latvia,WCARLV Index,Unnamed: 36,4185.0
        Latvia,WCARLV Index,Unnamed: 37,3990.0
        Latvia,WCARLV Index,Unnamed: 38,4088.0
        Latvia,WCARLV Index,Unnamed: 39,4550.0
        Latvia,WCARLV Index,Unnamed: 40,4064.0
        Latvia,WCARLV Index,Unnamed: 41,3707.0
        Latvia,WCARLV Index,Unnamed: 42,3955.0
        Latvia,WCARLV Index,Unnamed: 43,4813.0
        Latvia,WCARLV Index,Unnamed: 44,3884.0
        Latvia,WCARLV Index,Unnamed: 45,3479.0
        Latvia,WCARLV Index,Unnamed: 46,3421.0
        Latvia,WCARLV Index,Unnamed: 47,3655.0
        Latvia,WCARLV Index,Unnamed: 48,3210.0
        Latvia,WCARLV Index,Unnamed: 49,3213.0
        Latvia,WCARLV Index,Unnamed: 5,4990.0
