iteration,uss_enterprise_value,uss_share_price,nippon_enterprise_value,nippon_share_price,total_fcf_10y,avg_ebitda,avg_ebitda_margin,terminal_ebitda,margin_factor,capex_factor,effective_tariff_rate,tariff_adjustment_hrc
2594,9308.069183675347,35.29808526077932,13040.084567136735,51.88482029838549,8907.78671527614,2131.797403140552,0.1343174991140869,2508.5192778758856,1.0061373930256239,0.9833909335160309,0.25,1.0
2595,4411.004941198948,13.533355294217545,6314.381651543819,21.99280734019475,3896.588338310019,1395.2833014407927,0.1175166117398445,1582.6445297288665,1.0614545568531013,1.0616361425690033,0.25,1.0
2596,20892.118686354715,86.78274971713206,28509.57660439324,120.63811824174775,21681.770862450438,3924.20154938318,0.18056970355629315,4716.605000162251,1.0089681430153856,1.0676081520316087,0.25,1.0
2597,10701.618491019162,41.491637737862945,14417.31504622774,58.00584464990107,11542.91966166765,2524.9098507815747,0.1563610309291601,2963.0530087293905,1.0654786405585792,1.1430818700614904,0.11547901221133561,0.9192874073268014
2598,10906.85502283832,42.40380010150364,14964.806058267382,60.43913803674392,10091.086449079276,2262.0612212318542,0.13481527750433717,2530.1906381645103,0.9505001554994963,1.022423307825047,0.25,1.0
2599,10057.101898354684,38.62711954824304,14090.784218265166,56.55459652562296,8515.566782400707,2022.536058340629,0.13365294697519292,2797.112850705828,0.9929174222445858,0.9121998827307776,0.25,1.0
2600,11595.760999085078,45.46560444037812,15423.414558042125,62.47739803574277,12400.14807981902,2723.2550840227564,0.15481440508849337,2557.3920073564595,1.103362324192196,1.03727614798641,0.25,1.0
2601,9122.190199390474,34.471956441735436,12658.911183456023,50.19071637091566,9497.931709096347,2173.2968643419326,0.13999853249793653,2543.0268336267263,1.0103000072465878,1.1784020444701997,0.25,1.0
2602,12272.915623558143,48.475180549147304,16585.38673717842,67.6417188319041,12500.938464593324,2524.952996608793,0.16380016645685389,2737.276273350002,1.008764961027667,1.0887886201771804,0.25,1.0
2603,15767.709972613611,64.00759987828272,21065.87970702312,87.55502092010275,16519.963085986663,3226.7914395235944,0.17393704665988707,3725.0788654261155,1.0695125262298617,0.9769935099587368,0.25,1.0
2604,14102.643682021853,56.60730525343046,19880.20687079558,82.28536387020257,13677.682152168323,2705.795831476617,0.15889505422538042,3099.5493230047678,0.9810800583961072,1.2062344277636812,0.25,1.0
2605,24367.8205391053,102.23031350713467,33239.37115990287,141.65942737734608,25814.380734469905,4368.629556711769,0.20130525229245846,5241.532166148894,0.9637182788074402,1.1339343519234175,0.4586330829240547,1.1251798497544327
2606,28025.127748100196,118.48501221377865,38640.82271497761,165.6658787332338,28400.120748993566,4700.087066566784,0.2024674329095295,5673.867112460148,0.9391497592676499,1.0691962621620446,0.3333172682444647,1.0499903609466787
2607,11747.488784241226,46.139950152183225,16147.97241743237,65.69765518858831,12073.441421903777,2628.736296553055,0.15831044580590437,2940.548780452763,1.0773967170369432,1.2184539566765253,0.25,1.0
2608,15956.498805277846,64.84666135679043,22755.543653497225,95.06463845998766,14513.659113988,2911.978250516151,0.15571613280039695,3838.9836233350297,1.0157681474587499,1.0341360174594094,0.1269530477195725,0.9261718286317435
2609,16244.444253338454,66.12641890372646,22590.806684017516,94.33247415118896,15906.561030553474,3116.0936922138426,0.17981220781599921,3743.369692566954,1.0817440909519724,1.1396260437983858,0.25,1.0
2610,29578.928506281474,125.390793361251,40078.2630358408,172.05450238151465,32544.383353542835,5412.385145401895,0.22280406865652397,6189.632178305042,1.046556867302956,1.122560170547215,0.25,1.0
2611,16393.722946368547,66.78987976163799,22705.351937066458,94.84156416473981,16296.273652375656,3197.7816768383095,0.17426673029396472,3718.213630295369,1.073550997593539,1.1442412249775558,0.25,1.0
2612,14947.92722364214,60.36412099396507,20477.54483873312,84.94019928325831,15003.372186351058,2824.107569519418,0.1578742734717472,3180.3609235833237,0.9074088595154826,1.0392675941992369,0.25,1.0
2613,11904.746541355964,46.838873517137614,16445.121694079502,67.01831864035334,11354.769476555117,2396.301007657564,0.13953195568228743,2879.1807303728237,0.9335114675357346,1.0021304748039823,0.24632338441462986,0.9977940306487779
2614,11108.09751694245,43.29821118641088,15467.734272742046,62.6743745455202,10750.895244751853,2371.3705332076693,0.1461932806402079,2905.023800452307,1.0306636188719747,0.9863396914398723,0.25,1.0
2615,23522.14905995725,98.47177359980999,32283.41426149616,137.41073005109405,24445.050087416,4316.5459234181935,0.21099332301314752,4921.685905114983,1.1123564590448378,1.1699239565290371,0.25,1.0
2616,15913.299573279171,64.65466477012966,21190.647854325034,88.10954601922238,17100.875171123716,3383.4522494005873,0.17644610086298632,3787.0155736012384,1.1126659192469894,1.0750563007913116,0.25,1.0
2617,26812.339792857565,113.0948435238114,36372.50130425039,155.58445024111285,26463.947267338062,4479.993964560468,0.19614258606443294,5354.788160185229,0.9613392355560156,1.0038171465660373,0.25,1.0
2618,11254.172948781323,43.94743532791699,15278.465889403593,61.83318173068263,10551.650406001349,2236.6746827848424,0.1446085925087624,2403.793715038933,0.9454080228106936,0.8650974849240312,0.25,1.0
2619,5227.897321506084,17.163988095582596,7357.3635682330405,26.62828252548018,4575.054944195825,1347.5206611595186,0.1071393577004606,1602.1087004741291,0.8901123052915703,0.849979320690035,0.25,1.0
2620,10266.641932390112,39.558408588400496,13624.801387349029,54.48356172155124,10970.623013727787,2482.07309161079,0.1404984018890091,2547.642297311666,1.0457209374056307,0.9491645359408312,0.25,1.0
2621,22926.926076321295,95.82633811698354,30832.459534886842,130.96204237727486,25213.261253298002,4340.479521876327,0.19053707219652713,5266.257565880446,0.9713709018707198,1.218269167871463,0.25,1.0
2622,8680.936176365847,32.510827450514874,11982.475921942927,47.184337430857454,9223.835973732548,2091.173551681879,0.13738046041424767,2506.553809592174,0.9640150429216547,1.2007740090349903,0.32686904194925703,1.0461214251695543
2623,12865.163736744149,51.10739438552955,17139.343917700502,70.10375074533556,13159.315691543368,2708.856544432702,0.1513782781554636,2846.765536486828,0.9918121858138533,1.0183868304776795,0.25,1.0
2624,21907.38736773023,91.29505496768991,31408.8852509578,133.52393444870134,19315.13326246183,3528.366896358991,0.1796140461668456,4877.721799059629,1.0052793433153198,1.001046565716314,0.25,1.0
2625,15390.997524806777,62.333322332474566,21447.80735444962,89.25247713088719,13772.884187814156,2910.157331987158,0.15647434403825225,3338.744029043827,1.0742828969171339,0.8495795712653056,0.25,1.0
2626,10975.97497045622,42.71099986869431,15361.237728692748,62.20105657196777,10522.022130351974,2327.922389112122,0.1431264788439476,2626.6442719016154,0.9955383972179097,0.9976486699917299,0.25,1.0
2627,15397.54876106966,62.36243893808738,20837.33900963391,86.53928448726182,15853.957922992284,3110.755484054827,0.16559958427469032,3383.439128305544,1.019701217162981,1.2304141245903435,0.25,1.0
2628,7421.350487986226,26.912668835494337,10251.39032358927,39.49062366039676,7151.15895754891,1812.670690677957,0.11658884263875857,1907.3587350721923,0.9286256726023583,1.0847231001831639,0.19462322412253108,0.9667739344735187
2629,8391.411225002534,31.22404988890015,11798.33003175125,46.365911252227775,7893.337792470696,1925.2553593098776,0.13316414773216628,2210.4641245926605,0.9824596914186106,1.0823220547749473,0.09988194474101204,0.9099291668446072
2630,3163.553519825189,7.989126754778618,4716.371771934968,14.890541208599858,2620.201059526773,1236.7971454718943,0.11089454579870227,1217.1817293585,1.0953796027706668,1.1789346992691598,0.10904536639624918,0.9154272198377496
2631,21645.318708672763,90.13030537187895,28840.241134175205,122.10773837411202,22310.619807752697,4008.414848614484,0.1960210612337746,4592.762733248266,1.0703408185908472,0.9832402063840557,0.25,1.0
2632,29377.018346855453,124.49341487491313,40984.03956061977,176.08017582497675,29241.459133050736,5004.947286762464,0.22000209163988269,6277.558934429745,1.0913622518520336,0.9854317188642452,0.25,1.0
2633,12689.064805987664,50.324732471056286,17546.242197800013,71.91218754577784,11826.201806368894,2444.381865046301,0.14951248017706714,2769.7497665231645,0.9538319742302637,1.0774181112742176,0.25,1.0
2634,9278.150650071877,35.165114000319456,12471.727756571046,49.35879002920465,9340.13546318561,2104.5630600028508,0.1342792969962316,2263.3209846559266,0.9484543814488624,1.0141457125067548,0.25,1.0
2635,8251.006177329919,30.600027454799637,11663.00737476,45.76447722115555,8076.084909034785,1882.6660810826977,0.12524966493369197,1934.0264591119824,0.8879962467606927,0.963252103248498,0.25,1.0
2636,22155.963967681055,92.39983985636024,29903.14636304528,126.83176161353458,20016.34466443115,3771.965328774832,0.18695840380771842,5141.278583675844,1.1100931221448151,0.8514801601539465,0.25,1.0
2637,8795.387709530614,33.01950093124717,12055.631834079391,47.50947481813063,8429.460686460081,2049.940165241055,0.14210963653710407,2295.6839559581085,1.0438951818309214,1.1308487588295328,0.25,1.0
2638,22274.89494062051,92.92842195831338,30481.873866275324,129.40388385011255,20323.3559014731,3717.196518125115,0.19786993637566827,5046.53154037056,1.0972350956720636,0.9306480396809458,0.25,1.0
2639,10791.04963754286,41.889109500190486,14431.578664805085,58.06923851024482,10101.592575348592,2233.5936962847104,0.13530123857673626,2426.787782703145,0.9447308326097131,0.9563569584729212,0.25,1.0
2640,21335.559315651804,88.75359695845246,29010.714730866617,122.86539880385163,23446.995289347753,4069.3257679120675,0.1890095692584179,4723.358433570106,0.9568513177144032,1.183136423811165,0.22256763857913658,0.9835405831474819
2641,22144.977360076802,92.35101048923023,29691.003074150853,125.88890255178157,22135.71463907295,3903.549022977019,0.19532302720998593,4519.6574536901435,1.003512715645801,1.0057091036809473,0.25,1.0
2642,8571.064391131968,32.02250840503097,12091.510844353039,47.66893708601351,7524.281601263714,1860.9876255649194,0.13470274249892847,2001.020039040728,0.9952104561239357,0.8288515735316169,0.25,1.0
2643,20170.818422988556,83.57697076883802,27676.81788565797,116.93696838070208,20040.332067459054,3715.9744785472103,0.18635624892773872,4047.1905918793905,1.0680859694138933,1.1244048984672206,0.25,1.0
2644,4194.549141792856,12.57132951907936,5869.108590678905,20.01381595857291,3849.4563799947623,1291.5360829038225,0.10320005503674401,1395.1276024629549,0.9198765833037426,1.0173692093863727,0.25,1.0
2645,11035.48236310217,42.97547716934298,14790.309602052705,59.663598231345354,11278.548398258145,2390.4275232193136,0.145480794216045,2681.0985364438643,0.953642225574661,1.0418327782464294,0.4139614495707512,1.0983768697424507
2646,13336.114465446313,53.200508735316944,18149.251447132596,74.59222865392265,13598.396726963112,2709.238713852415,0.15547317477548003,3498.948335249888,0.971093116349544,1.1209506433371232,0.25,1.0
2647,7354.833844503958,26.61703930890648,10326.191355649646,39.823072691776204,5872.309653252496,1665.37255502203,0.11757914812781428,1888.3136642208997,0.9685863425669086,0.8694917351608844,0.25,1.0
2648,8712.281424581184,32.650139664805266,12194.434275971898,48.1263745598751,7706.006377156636,1897.5049509635937,0.1250989631144864,2375.970847531997,0.9655221936819054,1.0789673710059162,0.19351731526854887,0.9661103891611293
2649,13525.49724663366,54.04220998503849,18427.769461388965,75.83008649506206,15321.468762450922,2923.5393228139974,0.15949227387052853,3128.837860055754,0.9471425101581948,1.2261799155622963,0.25,1.0
2650,18381.404491167275,75.62401996074345,24889.790793876644,104.55018130611842,18144.759938237243,3280.56254010784,0.16653172383997453,4349.416559840566,0.920947795126408,1.0112952663921644,0.25,1.0
2651,9172.649941850685,34.69622196378082,13040.188519744626,51.88528230997612,8296.446774251526,1977.711511423617,0.12940359685555497,2230.9440286654967,0.9584041731051735,1.0000010866395979,0.25,1.0
2652,10032.622098290127,38.51832043684501,13639.002256448495,54.546676695326646,9755.069436580307,2185.7461900043827,0.1300824144585083,2290.7834958357707,0.9339659400044718,0.971367956775083,0.06050405721185892,0.8863024343271153
2653,7302.713728163631,26.385394347393913,10088.390008620705,38.766177816092025,7448.897050125171,1913.7632918074153,0.1269731845321503,2050.5340507278097,0.9806260856556804,1.1788131074469648,0.25,1.0
2654,8148.856217297667,30.146027632434077,11315.582231074304,44.220365471441355,7679.594767073254,1877.468810728559,0.126058424823381,2055.6965994439315,0.9442261945967905,0.9338126205599422,0.14007078466246187,0.9340424707974772
2655,8916.581526910037,33.55814011960016,12976.212067226483,51.60094252100659,8068.5217707925785,2008.5486950987495,0.15174190907837515,2545.004098288946,1.094557349876254,0.9805308038342172,0.25,1.0
2656,21714.639457999572,90.43839759110921,30224.435092242526,128.2597115210779,22109.91558217155,3869.1202209566986,0.19636852586570192,4304.640257459908,1.0105306730194443,1.043876487597454,0.25,1.0
2657,4629.465786540979,14.504292384626574,6612.291061954375,23.316849164241667,4430.179291746623,1327.8661131553363,0.111101061472646,1279.0495382691724,0.9109558593948064,1.097995974117136,0.25,1.0
2658,8136.279682699512,30.09013192310894,11072.154047146212,43.13846243176094,7833.025031479064,1980.5089425412393,0.13417739344025392,1696.8927333270638,1.0472988217093486,0.989845384370563,0.25,1.0
2659,11464.078972357056,44.88035098825358,15616.2629939654,63.334502195401775,12171.806946989622,2491.033773000542,0.14869592182457295,2641.662327909999,0.9460400152696551,1.0981161952034884,0.25,1.0
2660,23077.03156229986,96.4934736102216,31020.814300529164,131.7991746690185,24055.133881632286,4232.4465528798555,0.1956975807605343,4757.320236462035,1.0320343692895861,1.0084790649535542,0.25,1.0
2661,23610.417057738523,98.86407581217121,32978.41916245131,140.49964072200584,22544.524737944208,4002.314894239715,0.20149339604398447,5480.984828800846,1.0710221360396437,1.0399248613293226,0.25,1.0
2662,8568.03095655863,32.00902647359391,11594.47906669467,45.45990696308742,8781.721245452096,2018.6181609742396,0.12485345983315646,2182.4082050118614,0.916709980966589,0.9782500059665667,0.25,1.0
2663,30598.13339069561,129.92059284753606,40629.12217585148,174.50276522600657,30214.4132613078,5108.571163915258,0.22620822228994972,6393.213630647949,1.0794420319477465,0.8899723313850254,0.2760220442665154,1.0156132265599092
2664,15858.161897840264,64.40960843484562,21768.86432167289,90.67939698521283,15712.55027486412,3108.7703385865175,0.16828838280243688,3086.05056468378,1.050029338449895,0.9770743719710933,0.25,1.0
2665,22228.85677578374,92.72380789237218,30230.78380064309,128.28792800285817,22731.62881102445,3997.946730791527,0.21571796511865898,4380.753160854677,1.111892633405907,1.0453258351339465,0.25,1.0
2666,11633.067475359341,45.63141100159707,15586.328836476123,63.201461495449436,12104.72215270339,2500.0545487270374,0.14594258258620377,2803.2596639336202,0.956970570984413,1.1601692053915258,0.25,1.0
2667,12019.329743711938,47.34813219427528,16288.278951790322,66.32123978573476,11209.419555022574,2422.109934465576,0.14274923052661728,2701.8184925648866,0.9780844975190625,0.8316898329299443,0.25,1.0
2668,26352.473954396726,111.05099535287434,37688.91593678807,161.43518194128032,25049.230371791273,4388.01162731323,0.1898279168309166,5509.375238761016,1.024012658423461,0.9955851266761983,0.25,1.0
2669,7654.144662890786,27.94730961284794,10443.227327085791,40.34323256482574,6987.559513935169,1831.825341011109,0.12439843978348211,2128.7449674850636,0.9958447824208317,0.9803568827736638,0.25,1.0
2670,14346.596860401289,57.691541601783506,19924.636879762453,82.48283057672201,13710.577143470431,2748.9486457441785,0.14350977493524808,3451.0410851714237,0.9227388947137417,0.9847708841416462,0.05272021016268733,0.8816321260976124
2671,12608.936997248977,49.96860887666212,17554.862350974214,71.95049933766317,12837.348810030859,2605.96138481519,0.15063716028060747,3461.0769285479378,0.9494300013185376,1.185332986233086,0.25,1.0
2672,10692.793115043843,41.4524138446393,14803.074442422727,59.72033085521212,9549.304816080237,2255.8699156539615,0.14699032502820777,2843.634034536424,1.0683948376271584,0.9965128094476221,0.25,1.0
2673,22993.083095744918,96.12036931442185,31046.06422010972,131.91139653382098,22629.017288749907,3941.2064321583907,0.19279847432512381,4670.96179689022,0.9989220541764174,1.0199496348515689,0.25,1.0
2674,32367.468664721204,137.78430517653868,43813.88603089163,188.65727124840723,33366.813067625175,5444.0254244158805,0.22668177816316212,6515.24212722394,1.0254364876404662,0.9296468853112878,0.25,1.0
2675,12669.64057865603,50.23840257180458,17213.23969010331,70.43217640045916,12156.858281328607,2404.843202538963,0.1474613691735047,2512.918781261045,0.8914891849943853,0.9083636402388269,0.25,1.0
2676,29250.929626888563,123.93302056394917,38959.25974937388,167.08115444166168,31245.813509650347,5224.415241122273,0.2211402302125901,5819.1531745993325,1.0723794131976718,0.9691063391944654,0.4319663169487495,1.1091797901692497
2677,17246.173176138487,70.57854744950438,23904.842825608815,100.17263478048362,16395.784959591427,3095.2714223252633,0.1695241280963241,3632.7492553356324,0.9709419369024546,0.9809174446581997,0.25,1.0
2678,11830.913483149501,46.51072659177556,16274.745920568097,66.26109298030265,11005.17767661684,2418.451981911505,0.14405895364100674,2863.975732750452,1.0078982775736514,0.9527840004296606,0.25,1.0
2679,24659.152118769725,103.52512052786544,33394.96289869635,142.3509462164282,26237.64820089473,4465.334375223356,0.19920862254721336,5230.28085894965,0.9786022672356354,1.0924032637139591,0.25,1.0
2680,5434.10385643047,18.08046158413542,7478.654584664251,27.167353709618894,4806.908927046541,1516.1414364050518,0.10492940586119107,1649.1369222216583,0.9535012622942913,0.9600089852344112,0.25,1.0
2681,19595.926825671006,81.02189700298224,27079.74919913739,114.28332977394396,18997.183456780374,3530.377126620424,0.17516964284006706,4271.183595928155,1.0019636354280876,0.8609750818699091,0.25,1.0
2682,12440.220070622123,49.21875586943166,16899.63872889093,69.03839435062636,12188.511241233384,2473.5556769190102,0.14745893769325155,2965.7193167776245,0.9118398224156877,1.10877600944576,0.25,1.0
2683,14355.032186027578,57.729031937900345,19526.638458646023,80.71394870509343,13814.111117021,2836.7320336948264,0.16687150601341302,3441.1281752784785,1.0579539720249729,1.0388491832458173,0.2582222702565634,1.004933362153938
2684,15393.89473903619,62.346198840160845,20761.21407387226,86.20095143943226,15468.33146618125,3009.520494026922,0.1652051362550947,2984.855337829466,1.0147781432677923,0.9638642521540915,0.25,1.0
2685,6371.83392602908,22.24815078235147,8935.625730892445,33.64278102618864,5732.079454726528,1480.7977181894373,0.11916779362470084,1782.7620380536673,0.8931243602681049,0.9473920867347805,0.17021976955589285,0.9521318617335357
2686,13922.027078000609,55.80456479111382,18733.316657633117,77.18807403392496,14494.326518380312,2929.15478585834,0.15833746548601726,3387.926069561703,1.0369583918625147,1.1150323076143236,0.25,1.0
2687,9620.509831514555,36.68671036228691,13050.32525589734,51.93033447065484,10247.760417497053,2331.6352900136844,0.14038349833579386,2653.5956207279805,1.0029398242864411,1.2488847221533095,0.25,1.0
2688,24495.27527993814,102.7967790219473,33418.80646753866,142.45691763350516,26376.357202389965,4412.266004487892,0.21772104819084837,5016.404989633864,1.0102697603753565,1.2129652092118106,0.4652463232537906,1.1291477939522743
2689,12900.452267622852,51.264232300546006,17585.041603296053,72.08462934798246,11798.792627776338,2567.0948233658146,0.1515155756067494,3072.84388011787,1.0631570019587502,0.9733970357986668,0.25,1.0
2690,14155.810099410966,56.84360044182652,18908.747685559934,77.96776749137749,15478.594227801676,3043.890927644335,0.1667743870185841,3641.2679805036214,1.0304387948307348,1.2332724768613734,0.25,1.0
2691,18264.060302935548,75.1024902352691,24685.947249216257,103.6442099965167,18727.586356785872,3432.862599196117,0.17080993352525278,3593.5709337212797,0.9633972364258865,0.9542786689928525,0.25,1.0
2692,14525.20668378473,58.48536303904325,19659.97275583922,81.30654558150763,15754.122077834563,2952.7093798548117,0.15278720465741838,3295.303369593038,0.8833983037345028,1.1526897142952892,0.25,1.0
2693,13282.40567815895,52.96180301403977,18694.5614640469,77.01582872909734,13372.34014275177,2664.9121194037475,0.15967390369912418,3149.1012125535076,0.9680641574514344,1.1985725737241935,0.25,1.0
2694,14259.263032354482,57.30339125490881,19485.891279500458,80.53285013111315,13065.279899107965,2608.5046565066596,0.15339161982983512,2860.3647547177975,0.9437367530678601,0.8904137821109421,0.25,1.0
2695,13129.231708308525,52.28102981470456,17105.50426514109,69.95335228951596,14313.270623225315,2812.060136390987,0.16525740498564073,2797.6630709855226,0.9975834473108246,1.0743961912145181,0.25,1.0
2696,19507.26731632086,80.62785473920383,26958.878282254846,113.74612569891042,19491.436049023137,3520.281032717129,0.17606128334879087,4519.494031442019,0.9571550928904646,0.9737376203434965,0.23076951426287234,0.9884617085577234
2697,13754.11376661077,55.058283407158974,18961.51793086586,78.20230191495938,14211.094859964962,2853.526955694019,0.16135985731102542,3027.5004115957995,1.0239775613847548,1.0125767672073578,0.25,1.0
2698,13436.88016848582,53.64835630438142,18218.783514900228,74.90126006622323,13298.33905564755,2656.679081046295,0.1501634176555586,3171.5901429649653,0.9390830542587078,0.9265665952097322,0.25,1.0
2699,9893.01632944485,37.897850353088224,13604.305527176386,54.39246900967283,10078.906987810295,2270.2397968004325,0.1460446739904306,2573.77113995554,1.0295129005252608,1.1089559714464987,0.25749274143703127,1.0044956448622187
2700,12859.191445994615,51.08085087108718,18380.066349760218,75.61807266560096,11923.788414524375,2490.153164647014,0.1602337540129723,3147.042985652294,1.0185121530141574,1.003462550131142,0.19311533842100664,0.9658692030526039
2701,25882.427505913,108.96190002628,35550.89962750201,151.93288723334226,26155.78644712013,4549.165291396454,0.2114597020788081,5809.788099238954,1.0975539856454233,1.0441807372446943,0.4203233126417282,1.1021939875850368
2702,4154.548465915572,12.393548737402542,5855.300165240298,19.95244517884577,3196.725062325838,1258.2182167091894,0.10362595533538013,1348.018989444904,0.9778717033495694,0.8901914070009894,0.07464911048105395,0.8947894662886323
2703,8414.347296422176,31.32598798409856,11517.758801127817,45.11892800501252,8291.172243697058,1944.77563161042,0.13109366276676127,2472.2532199638113,0.9427404836500792,1.1911423822234324,0.25,1.0
2704,22678.290034555874,94.72128904247054,31442.153675185484,133.67179411193547,21777.721151650396,3776.981954977017,0.17829154557717636,4919.9197199174205,0.9240551970871266,0.9386245405370148,0.25,1.0
2705,13292.35566814797,53.00602519176876,18045.747392571848,74.13221063365266,13864.375033718214,2766.247434721558,0.17460372495373416,3081.689182772438,1.0639993762801798,1.1070587675794061,0.25,1.0
2706,10210.529400824882,39.309019559221696,14222.601350093131,57.14045044485836,9984.557230358645,2195.874237529884,0.13553210572153956,2657.3597816476035,0.93552155903063,1.10714524924132,0.25,1.0
2707,22397.51115675161,93.47338291889605,30000.85133842341,127.2660059485485,22889.982115420655,3947.3910824276245,0.19041127823890497,4801.788200297557,0.9493898320658001,0.9672501095204593,0.25,1.0
2708,14054.102802861516,56.39156801271785,19389.996814138212,80.10665250728094,14286.413380081316,2945.137766015736,0.16573683238900142,3596.572926009794,1.1014769710343613,1.1607958193247634,0.11077563852394667,0.916465383114368
2709,11242.989975671127,43.89773322520501,15810.425951363248,64.19744867272554,11427.871598794993,2528.8857397373727,0.15176980182455452,3356.5355407514758,1.0692528832895243,1.2115103496926984,0.25,1.0
2710,5946.916104053919,20.35962712912853,8199.598847964779,30.371550435399016,5496.245874926175,1638.3122335051255,0.1104670480691151,1590.3294989271997,0.9661700879545558,1.0807447017745382,0.25,1.0
2711,19496.16379342696,80.57850574856427,26195.164504116412,110.35184224051739,21585.97422619493,3720.744356366457,0.19267368884216868,4231.744955357461,0.946089039198655,1.1774134223243886,0.25,1.0
2712,11261.610134005514,43.98048948446895,15047.577847113695,60.80701265383864,11482.468958806709,2512.2720247326843,0.1536713006613959,2474.523670736175,1.0643191287471259,0.8983232424124844,0.25,1.0
2713,26696.46397068633,112.57983986971702,36738.93011082814,157.21302271479175,28193.22657593419,4738.34780829105,0.20457908840255826,5576.5638908427545,1.010469516453647,1.2047937875582246,0.25,1.0
2714,9562.738671328541,36.42994965034907,13547.428632695071,54.1396828119781,10174.162233900086,2304.3801560942334,0.14897312816670671,2441.425305889065,1.0512880325355087,1.2276645277526463,0.13166602446426195,0.9289996146785572
2715,4142.114840288439,12.33828817905973,6334.808935803231,22.083595270236582,3250.8849734690243,1249.7062372378846,0.11071683172255768,1367.148199236527,1.022087987698028,1.175116022700822,0.25,1.0
2716,12378.231649302936,48.943251774679716,17437.661156171147,71.42960513853843,11755.259065309141,2527.534156415424,0.16406780872728124,3115.539603226197,1.0910090552757348,0.968609681082154,0.25,1.0
2717,8722.55970224224,32.6958208988544,11794.05591060331,46.34691515823694,8506.345010552644,1955.0232763964336,0.12333572221553703,2251.5810303200446,0.886551854991986,0.9069929258797949,0.25,1.0
2718,5992.249887865105,20.5611106127338,8591.6538926261,32.11401730056045,4665.440685229438,1392.5857539614296,0.10006848759697519,1804.0315184577014,0.8671838790969894,1.0002413278467273,0.10010177336196213,0.9100610640171772
2719,3510.8020454167313,9.532453535185473,5154.245148216181,16.836645103183027,2822.183305665711,1311.7120122435624,0.10941556168392362,1321.7488325470115,1.1092627219686582,1.1082161147438025,0.25,1.0
2720,11395.018193041406,44.573414191295136,15675.372502100701,63.59721112044756,10917.089376035532,2424.9064731865333,0.16744792203670286,2974.953128678059,1.1329392757270664,1.0115155088242531,0.25,1.0
2721,22017.56379424166,91.78472797440739,30283.538419399847,128.52239297511042,22113.324362637995,3878.5719997633973,0.20842095050191028,5252.855558132787,1.0430586010560507,1.0298679206851,0.25,1.0
2722,11345.165647376574,44.35184732167367,15586.595024076658,63.20264455145181,10450.508685479903,2277.8319700234256,0.13772292311240575,2749.42886233826,0.9626158349789613,0.9502281978698869,0.06555737742386128,0.8893344264543168
2723,12152.433903912835,47.939706239612605,16598.878075243836,67.70168033441705,12217.626620738502,2607.7266569567373,0.15308820005233492,2681.213958160656,1.049321746577086,1.0296195645554493,0.25,1.0
2724,13472.762696763046,53.80783420783576,17980.491860009293,73.84218604448574,13542.971949440922,2782.4970197290813,0.1682921348517394,3022.220023033645,1.0659108484997817,1.0250281044393352,0.25,1.0
2725,7207.2648135298305,25.961176949021468,9771.63083878957,37.3583592835092,7245.264301662944,1813.151541871132,0.12497926971286966,1979.6225170747518,0.9603489080518957,1.094556315051203,0.25,1.0
2726,13249.015852265198,52.813403787845324,17824.839014232344,73.15039561881042,14319.4956324474,2790.5904375242817,0.16081517076114957,3474.339965379734,0.9606498678580319,1.1554457616693667,0.25,1.0
2727,20933.716647097383,86.96762954265503,28496.191373289123,120.57862832572944,19754.26528316839,3600.330085835593,0.17748800475163054,4224.6750120997385,0.9883082379600324,0.8216653922059932,0.25,1.0
2728,21253.358137714655,88.3882583898429,28865.47245011476,122.21987755606561,20547.228909665893,3597.227461534713,0.1856332699613182,4588.796235524449,0.9429352612107877,0.9713866087248262,0.25,1.0
2729,12633.572009765794,50.07809782118131,17589.476368238287,72.10433941439238,12208.168541866706,2549.4802440364533,0.16090681505470406,3431.0093215176225,1.0328831170713937,0.9933760912845093,0.25,1.0
2730,23212.679887593993,97.0963550559733,31085.326871390436,132.0858972061797,23899.83908150112,4101.451289382268,0.18616610860628333,5224.050819983049,0.9452494830349784,1.0435349924869703,0.25,1.0
2731,30793.205001580143,130.78757778480065,41723.49108860761,179.36662706047827,29178.244473024737,4768.118781917472,0.21043271109207898,5277.369580920276,0.9488076377772351,0.8511096772917941,0.25,1.0
2732,15159.291523486807,61.30351788216359,20827.839118859367,86.49706275048608,15901.981038793594,3133.4200442334536,0.18178476927009063,3735.9601861809774,1.0981802620245271,1.1485541951922769,0.25,1.0
2733,13443.541989521138,53.677964397871726,17991.791037439383,73.89240461084171,13378.15428265791,2684.5507371174435,0.15078609755480785,2882.9474479026408,0.9533195219337971,1.0514147520839714,0.25,1.0
2734,4708.533496065788,14.85570442695906,6801.3496885657905,24.157109726959067,3723.8115196108765,1312.2794530324,0.10688878827976918,1462.3003104308,0.970777326399319,1.0096423548868965,0.36808171073016316,1.0708490264380979
2735,18291.895402229155,75.22620178768513,25078.366914274295,105.38829739677465,19436.058363513435,3476.2957768498045,0.169950720942663,3625.4560274176506,0.9099628184421125,1.0404408933586065,0.25,1.0
2736,12328.476473013521,48.72211765783787,17093.289979778674,69.89906657679411,13065.995943034952,2755.4821153494113,0.15826469997887815,2783.3653485243876,1.057940210039028,1.2185551009911313,0.21699294779100625,0.9801957686746038
